[10/Jun/2014:17:53:10:000 +0000]|200.19.190.152|10.62.204.42|/Benchmarks/MultiplicaMatrizServlet|0|200.19.190.152|0
[10/Jun/2014:18:23:10:536 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|3|10.102.12.52|221
[10/Jun/2014:18:23:11:537 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|26|10.102.12.52|222
[10/Jun/2014:18:23:11:538 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|2|10.102.12.52|221
[10/Jun/2014:18:23:12:539 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|2|10.102.12.52|221
[10/Jun/2014:18:23:12:540 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|3|10.102.12.52|221
[10/Jun/2014:18:23:13:541 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|59|10.102.12.52|222
[10/Jun/2014:18:23:13:542 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|55|10.102.12.52|222
[10/Jun/2014:18:23:13:543 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|93|10.102.12.52|222
[10/Jun/2014:18:23:14:544 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|155|10.102.12.52|223
[10/Jun/2014:18:23:15:545 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|598|10.102.12.52|223
[10/Jun/2014:18:23:15:546 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|680|10.102.12.52|223
[10/Jun/2014:18:23:15:547 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|181|10.102.12.52|223
[10/Jun/2014:18:23:15:548 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|223|10.102.12.52|223
[10/Jun/2014:18:23:16:549 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|600|10.102.12.52|223
[10/Jun/2014:18:23:17:550 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|1889|10.102.12.52|224
[10/Jun/2014:18:23:17:551 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|653|10.102.12.52|223
[10/Jun/2014:18:23:17:552 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|672|10.102.12.52|223
[10/Jun/2014:18:23:17:553 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|685|10.102.12.52|223
[10/Jun/2014:18:23:18:554 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|535|10.102.12.52|223
[10/Jun/2014:18:23:18:555 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|1676|10.102.12.52|224
[10/Jun/2014:18:23:18:556 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|556|10.102.12.52|223
[10/Jun/2014:18:23:18:557 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|579|10.102.12.52|223
[10/Jun/2014:18:23:18:558 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|588|10.102.12.52|223
[10/Jun/2014:18:23:20:559 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|1732|10.102.12.52|224
[10/Jun/2014:18:23:20:560 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|1756|10.102.12.52|224
[10/Jun/2014:18:23:20:561 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|1780|10.102.12.52|224
[10/Jun/2014:18:23:20:562 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|1801|10.102.12.52|224
[10/Jun/2014:18:23:21:563 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|1341|10.102.12.52|224
[10/Jun/2014:18:23:21:564 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|1502|10.102.12.52|224
[10/Jun/2014:18:23:21:565 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|1562|10.102.12.52|224
[10/Jun/2014:18:23:21:566 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|1168|10.102.12.52|224
[10/Jun/2014:18:23:22:567 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|2226|10.102.12.52|224
[10/Jun/2014:18:23:22:568 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|2250|10.102.12.52|224
[10/Jun/2014:18:23:22:569 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|2271|10.102.12.52|224
[10/Jun/2014:18:23:22:570 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|2289|10.102.12.52|224
[10/Jun/2014:18:23:22:571 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|2308|10.102.12.52|224
[10/Jun/2014:18:23:22:572 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|502|10.102.12.52|223
[10/Jun/2014:18:23:22:573 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|505|10.102.12.52|223
[10/Jun/2014:18:23:22:574 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|594|10.102.12.52|223
[10/Jun/2014:18:23:22:575 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|618|10.102.12.52|223
[10/Jun/2014:18:23:22:576 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|576|10.102.12.52|223
[10/Jun/2014:18:23:25:577 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|1231|10.102.12.52|224
[10/Jun/2014:18:23:25:578 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|1282|10.102.12.52|224
[10/Jun/2014:18:23:25:579 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|1375|10.102.12.52|224
[10/Jun/2014:18:23:25:580 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|963|10.102.12.52|223
[10/Jun/2014:18:23:25:581 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|1551|10.102.12.52|224
[10/Jun/2014:18:23:25:582 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|1058|10.102.12.52|224
[10/Jun/2014:18:23:25:583 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|1576|10.102.12.52|224
[10/Jun/2014:18:23:28:584 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|2733|10.102.12.52|224
[10/Jun/2014:18:23:28:585 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|2814|10.102.12.52|224
[10/Jun/2014:18:23:28:586 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|2898|10.102.12.52|224
[10/Jun/2014:18:23:29:587 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|2978|10.102.12.52|224
[10/Jun/2014:18:23:29:588 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|214|10.102.12.52|223
[10/Jun/2014:18:23:29:589 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|527|10.102.12.52|223
[10/Jun/2014:18:23:30:590 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|6224|10.102.12.52|224
[10/Jun/2014:18:23:31:591 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|1586|10.102.12.52|224
[10/Jun/2014:18:23:32:592 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|10966|10.102.12.52|225
[10/Jun/2014:18:23:33:593 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|7011|10.102.12.52|224
[10/Jun/2014:18:23:33:594 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|7051|10.102.12.52|224
[10/Jun/2014:18:23:33:595 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|7115|10.102.12.52|224
[10/Jun/2014:18:23:34:596 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|5441|10.102.12.52|224
[10/Jun/2014:18:23:34:597 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|6711|10.102.12.52|224
[10/Jun/2014:18:23:35:598 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|5480|10.102.12.52|224
[10/Jun/2014:18:23:35:599 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|7587|10.102.12.52|224
[10/Jun/2014:18:23:35:600 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|7592|10.102.12.52|224
[10/Jun/2014:18:23:35:601 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|7611|10.102.12.52|224
[10/Jun/2014:18:23:35:602 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|6528|10.102.12.52|224
[10/Jun/2014:18:23:35:603 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|6576|10.102.12.52|224
[10/Jun/2014:18:23:35:604 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|6624|10.102.12.52|224
[10/Jun/2014:18:23:35:605 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|6660|10.102.12.52|224
[10/Jun/2014:18:23:35:606 +0000]|200.17.41.179|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|784|200.17.41.179|223
[10/Jun/2014:18:23:38:607 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|10859|10.102.12.52|224
[10/Jun/2014:18:23:38:608 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|11323|10.102.12.52|225
[10/Jun/2014:18:23:43:609 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|3|10.102.12.52|221
[10/Jun/2014:18:23:44:610 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|14|10.102.12.52|222
[10/Jun/2014:18:23:44:611 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|94|10.102.12.52|222
[10/Jun/2014:18:23:44:612 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|45|10.102.12.52|222
[10/Jun/2014:18:23:44:613 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|78|10.102.12.52|222
[10/Jun/2014:18:23:45:614 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|155|10.102.12.52|223
[10/Jun/2014:18:23:45:615 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|159|10.102.12.52|223
[10/Jun/2014:18:23:45:616 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|240|10.102.12.52|223
[10/Jun/2014:18:23:46:617 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|192|10.102.12.52|223
[10/Jun/2014:18:23:46:618 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|692|10.102.12.52|223
[10/Jun/2014:18:23:47:619 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|489|10.102.12.52|223
[10/Jun/2014:18:23:47:620 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|1994|10.102.12.52|224
[10/Jun/2014:18:23:47:621 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|1253|10.102.12.52|224
[10/Jun/2014:18:23:48:622 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|593|10.102.12.52|223
[10/Jun/2014:18:23:48:623 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|614|10.102.12.52|223
[10/Jun/2014:18:23:49:624 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|472|10.102.12.52|223
[10/Jun/2014:18:23:49:625 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|1957|10.102.12.52|224
[10/Jun/2014:18:23:49:626 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|2005|10.102.12.52|224
[10/Jun/2014:18:23:49:627 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|638|10.102.12.52|223
[10/Jun/2014:18:23:49:628 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|2077|10.102.12.52|224
[10/Jun/2014:18:23:49:629 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|692|10.102.12.52|223
[10/Jun/2014:18:23:50:630 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|727|10.102.12.52|223
[10/Jun/2014:18:23:50:631 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|2150|10.102.12.52|224
[10/Jun/2014:18:23:50:632 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|276|10.102.12.52|223
[10/Jun/2014:18:23:52:633 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|72|10.102.12.52|222
[10/Jun/2014:18:23:52:634 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|108|10.102.12.52|223
[10/Jun/2014:18:23:52:635 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|149|10.102.12.52|223
[10/Jun/2014:18:23:52:636 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|189|10.102.12.52|223
[10/Jun/2014:18:23:52:637 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|227|10.102.12.52|223
[10/Jun/2014:18:23:52:638 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|230|10.102.12.52|223
[10/Jun/2014:18:23:52:639 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|232|10.102.12.52|223
[10/Jun/2014:18:23:52:640 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|234|10.102.12.52|223
[10/Jun/2014:18:23:52:641 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|237|10.102.12.52|223
[10/Jun/2014:18:23:52:642 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|2691|10.102.12.52|224
[10/Jun/2014:18:23:53:643 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|585|10.102.12.52|223
[10/Jun/2014:18:23:53:644 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|677|10.102.12.52|223
[10/Jun/2014:18:23:53:645 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|3868|10.102.12.52|224
[10/Jun/2014:18:23:57:646 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|1816|10.102.12.52|224
[10/Jun/2014:18:23:58:647 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|2891|10.102.12.52|224
[10/Jun/2014:18:23:58:648 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|5516|10.102.12.52|224
[10/Jun/2014:18:23:58:649 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|2044|10.102.12.52|224
[10/Jun/2014:18:23:58:650 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|2099|10.102.12.52|224
[10/Jun/2014:18:23:58:651 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|2129|10.102.12.52|224
[10/Jun/2014:18:23:58:652 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|4107|10.102.12.52|224
[10/Jun/2014:18:23:58:653 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|518|10.102.12.52|223
[10/Jun/2014:18:23:58:654 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|4684|10.102.12.52|224
[10/Jun/2014:18:23:58:655 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|4699|10.102.12.52|224
[10/Jun/2014:18:23:58:656 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|4715|10.102.12.52|224
[10/Jun/2014:18:23:58:657 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|3752|10.102.12.52|224
[10/Jun/2014:18:23:58:658 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|3775|10.102.12.52|224
[10/Jun/2014:18:23:58:659 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|2335|10.102.12.52|224
[10/Jun/2014:18:23:58:660 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|2373|10.102.12.52|224
[10/Jun/2014:18:23:59:661 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|3883|10.102.12.52|224
[10/Jun/2014:18:23:59:662 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|1244|10.102.12.52|224
[10/Jun/2014:18:23:59:663 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|1286|10.102.12.52|224
[10/Jun/2014:18:23:59:664 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|1308|10.102.12.52|224
[10/Jun/2014:18:23:59:665 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|1325|10.102.12.52|224
[10/Jun/2014:18:23:59:666 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|1336|10.102.12.52|224
[10/Jun/2014:18:24:05:667 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|1309|10.102.12.52|224
[10/Jun/2014:18:24:05:668 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|1344|10.102.12.52|224
[10/Jun/2014:18:24:06:669 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|1377|10.102.12.52|224
[10/Jun/2014:18:24:06:670 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|1421|10.102.12.52|224
[10/Jun/2014:18:24:06:671 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|1457|10.102.12.52|224
[10/Jun/2014:18:24:06:672 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|1474|10.102.12.52|224
[10/Jun/2014:18:24:06:673 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|1479|10.102.12.52|224
[10/Jun/2014:18:24:06:674 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|4546|10.102.12.52|224
[10/Jun/2014:18:24:06:675 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|4|10.102.12.52|221
[10/Jun/2014:18:24:09:676 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|520|10.102.12.52|223
[10/Jun/2014:18:24:09:677 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|10472|10.102.12.52|225
[10/Jun/2014:18:24:09:678 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|10496|10.102.12.52|225
[10/Jun/2014:18:24:10:679 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|10527|10.102.12.52|225
[10/Jun/2014:18:24:10:680 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|12015|10.102.12.52|225
[10/Jun/2014:18:24:10:681 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|5474|10.102.12.52|224
[10/Jun/2014:18:24:10:682 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|5498|10.102.12.52|224
[10/Jun/2014:18:24:10:683 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|5526|10.102.12.52|224
[10/Jun/2014:18:24:10:684 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|5554|10.102.12.52|224
[10/Jun/2014:18:24:10:685 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|5578|10.102.12.52|224
[10/Jun/2014:18:24:10:686 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|8746|10.102.12.52|224
[10/Jun/2014:18:24:10:687 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|8762|10.102.12.52|224
[10/Jun/2014:18:24:10:688 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|8777|10.102.12.52|224
[10/Jun/2014:18:24:10:689 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|8798|10.102.12.52|224
[10/Jun/2014:18:24:10:690 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|8821|10.102.12.52|224
[10/Jun/2014:18:24:10:691 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|8840|10.102.12.52|224
[10/Jun/2014:18:24:11:692 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|9605|10.102.12.52|224
[10/Jun/2014:18:24:11:693 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|11530|10.102.12.52|224
[10/Jun/2014:18:24:11:694 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|11604|10.102.12.52|225
[10/Jun/2014:18:24:11:695 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|4137|10.102.12.52|224
[10/Jun/2014:18:24:11:696 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|4168|10.102.12.52|224
[10/Jun/2014:18:24:11:697 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|5168|10.102.12.52|224
[10/Jun/2014:18:24:11:698 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|5224|10.102.12.52|224
[10/Jun/2014:18:24:11:699 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|5279|10.102.12.52|224
[10/Jun/2014:18:24:11:700 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|5340|10.102.12.52|224
[10/Jun/2014:18:24:14:701 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|6069|10.102.12.52|224
[10/Jun/2014:18:24:14:702 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|6109|10.102.12.52|224
[10/Jun/2014:18:24:14:703 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|6165|10.102.12.52|224
[10/Jun/2014:18:24:14:704 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|6212|10.102.12.52|224
[10/Jun/2014:18:24:14:705 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|816|10.102.12.52|223
[10/Jun/2014:18:24:14:706 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|8332|10.102.12.52|224
[10/Jun/2014:18:24:20:707 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|7288|10.102.12.52|224
[10/Jun/2014:18:24:20:708 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|14586|10.102.12.52|225
[10/Jun/2014:18:24:23:709 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|3|10.102.12.52|221
[10/Jun/2014:18:24:23:710 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|3|10.102.12.52|221
[10/Jun/2014:18:24:24:711 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|3|10.102.12.52|221
[10/Jun/2014:18:24:24:712 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|3|10.102.12.52|221
[10/Jun/2014:18:24:25:713 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|2|10.102.12.52|221
[10/Jun/2014:18:24:26:714 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|147|10.102.12.52|223
[10/Jun/2014:18:24:26:715 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|26|10.102.12.52|222
[10/Jun/2014:18:24:26:716 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|3|10.102.12.52|221
[10/Jun/2014:18:24:27:717 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|18|10.102.12.52|222
[10/Jun/2014:18:24:27:718 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|2|10.102.12.52|221
[10/Jun/2014:18:24:28:719 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|2|10.102.12.52|221
[10/Jun/2014:18:24:28:720 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|3|10.102.12.52|221
[10/Jun/2014:18:24:29:721 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|3|10.102.12.52|221
[10/Jun/2014:18:24:29:722 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|2|10.102.12.52|221
[10/Jun/2014:18:24:30:723 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|2|10.102.12.52|221
[10/Jun/2014:18:24:30:724 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|3|10.102.12.52|221
